date,actual_Appliances,predicted_Appliances,record_type
2016-05-22 04:30:00,50.0,60.0,Test Evaluation
2016-05-22 04:40:00,60.0,56.87,Test Evaluation
2016-05-22 04:50:00,50.0,59.01,Test Evaluation
2016-05-22 05:00:00,60.0,58.76,Test Evaluation
2016-05-22 05:10:00,50.0,57.99,Test Evaluation
2016-05-22 05:20:00,50.0,57.4,Test Evaluation
2016-05-22 05:30:00,40.0,58.0,Test Evaluation
2016-05-22 05:40:00,50.0,54.12,Test Evaluation
2016-05-22 05:50:00,50.0,54.72,Test Evaluation
2016-05-22 06:00:00,50.0,52.19,Test Evaluation
2016-05-22 06:10:00,50.0,53.1,Test Evaluation
2016-05-22 06:20:00,60.0,53.36,Test Evaluation
2016-05-22 06:30:00,70.0,54.94,Test Evaluation
2016-05-22 06:40:00,60.0,58.64,Test Evaluation
2016-05-22 06:50:00,60.0,60.22,Test Evaluation
2016-05-22 07:00:00,60.0,64.33,Test Evaluation
2016-05-22 07:10:00,60.0,63.27,Test Evaluation
2016-05-22 07:20:00,60.0,60.35,Test Evaluation
2016-05-22 07:30:00,70.0,58.97,Test Evaluation
2016-05-22 07:40:00,70.0,60.35,Test Evaluation
2016-05-22 07:50:00,60.0,71.56,Test Evaluation
2016-05-22 08:00:00,60.0,81.95,Test Evaluation
2016-05-22 08:10:00,50.0,80.42,Test Evaluation
2016-05-22 08:20:00,60.0,72.97,Test Evaluation
2016-05-22 08:30:00,220.0,61.32,Test Evaluation
2016-05-22 08:40:00,490.0,100.74,Test Evaluation
2016-05-22 08:50:00,260.0,152.26,Test Evaluation
2016-05-22 09:00:00,120.0,182.05,Test Evaluation
2016-05-22 09:10:00,120.0,191.12,Test Evaluation
2016-05-22 09:20:00,100.0,197.6,Test Evaluation
2016-05-22 09:30:00,130.0,184.8,Test Evaluation
2016-05-22 09:40:00,100.0,132.03,Test Evaluation
2016-05-22 09:50:00,110.0,103.9,Test Evaluation
2016-05-22 10:00:00,80.0,103.22,Test Evaluation
2016-05-22 10:10:00,90.0,101.41,Test Evaluation
2016-05-22 10:20:00,80.0,97.4,Test Evaluation
2016-05-22 10:30:00,150.0,98.78,Test Evaluation
2016-05-22 10:40:00,490.0,117.12,Test Evaluation
2016-05-22 10:50:00,320.0,165.6,Test Evaluation
2016-05-22 11:00:00,360.0,184.08,Test Evaluation
2016-05-22 11:10:00,470.0,249.5,Test Evaluation
2016-05-22 11:20:00,410.0,316.1,Test Evaluation
2016-05-22 11:30:00,290.0,342.64,Test Evaluation
2016-05-22 11:40:00,280.0,269.95,Test Evaluation
2016-05-22 11:50:00,250.0,280.91,Test Evaluation
2016-05-22 12:00:00,190.0,258.37,Test Evaluation
2016-05-22 12:10:00,130.0,209.61,Test Evaluation
2016-05-22 12:20:00,110.0,175.11,Test Evaluation
2016-05-22 12:30:00,110.0,157.8,Test Evaluation
2016-05-22 12:40:00,120.0,127.4,Test Evaluation
2016-05-22 12:50:00,100.0,103.03,Test Evaluation
2016-05-22 13:00:00,100.0,94.51,Test Evaluation
2016-05-22 13:10:00,100.0,121.39,Test Evaluation
2016-05-22 13:20:00,110.0,124.25,Test Evaluation
2016-05-22 13:30:00,110.0,114.13,Test Evaluation
2016-05-22 13:40:00,100.0,108.26,Test Evaluation
2016-05-22 13:50:00,100.0,101.97,Test Evaluation
2016-05-22 14:00:00,110.0,99.83,Test Evaluation
2016-05-22 14:10:00,110.0,104.07,Test Evaluation
2016-05-22 14:20:00,110.0,99.48,Test Evaluation
2016-05-22 14:30:00,110.0,92.08,Test Evaluation
2016-05-22 14:40:00,100.0,116.27,Test Evaluation
2016-05-22 14:50:00,100.0,119.57,Test Evaluation
2016-05-22 15:00:00,90.0,110.69,Test Evaluation
2016-05-22 15:10:00,100.0,116.74,Test Evaluation
2016-05-22 15:20:00,100.0,115.91,Test Evaluation
2016-05-22 15:30:00,110.0,103.92,Test Evaluation
2016-05-22 15:40:00,90.0,98.87,Test Evaluation
2016-05-22 15:50:00,90.0,93.59,Test Evaluation
2016-05-22 16:00:00,90.0,94.06,Test Evaluation
2016-05-22 16:10:00,80.0,92.12,Test Evaluation
2016-05-22 16:20:00,100.0,90.78,Test Evaluation
2016-05-22 16:30:00,90.0,86.61,Test Evaluation
2016-05-22 16:40:00,90.0,88.0,Test Evaluation
2016-05-22 16:50:00,80.0,100.01,Test Evaluation
2016-05-22 17:00:00,210.0,103.19,Test Evaluation
2016-05-22 17:10:00,440.0,107.69,Test Evaluation
2016-05-22 17:20:00,340.0,152.81,Test Evaluation
2016-05-22 17:30:00,240.0,196.0,Test Evaluation
2016-05-22 17:40:00,200.0,224.79,Test Evaluation
2016-05-22 17:50:00,160.0,239.1,Test Evaluation
2016-05-22 18:00:00,130.0,213.22,Test Evaluation
2016-05-22 18:10:00,110.0,144.11,Test Evaluation
2016-05-22 18:20:00,120.0,114.85,Test Evaluation
2016-05-22 18:30:00,110.0,105.6,Test Evaluation
2016-05-22 18:40:00,120.0,95.85,Test Evaluation
2016-05-22 18:50:00,130.0,103.22,Test Evaluation
2016-05-22 19:00:00,110.0,95.45,Test Evaluation
2016-05-22 19:10:00,110.0,93.37,Test Evaluation
2016-05-22 19:20:00,110.0,88.76,Test Evaluation
2016-05-22 19:30:00,90.0,88.53,Test Evaluation
2016-05-22 19:40:00,80.0,84.38,Test Evaluation
2016-05-22 19:50:00,80.0,73.38,Test Evaluation
2016-05-22 20:00:00,90.0,72.07,Test Evaluation
2016-05-22 20:10:00,120.0,68.23,Test Evaluation
2016-05-22 20:20:00,120.0,74.45,Test Evaluation
2016-05-22 20:30:00,130.0,101.1,Test Evaluation
2016-05-22 20:40:00,120.0,107.03,Test Evaluation
2016-05-22 20:50:00,120.0,102.05,Test Evaluation
2016-05-22 21:00:00,90.0,105.24,Test Evaluation
2016-05-22 21:10:00,100.0,107.63,Test Evaluation
2016-05-22 21:20:00,100.0,108.09,Test Evaluation
2016-05-22 21:30:00,90.0,90.43,Test Evaluation
2016-05-22 21:40:00,80.0,81.59,Test Evaluation
2016-05-22 21:50:00,70.0,73.33,Test Evaluation
2016-05-22 22:00:00,80.0,73.08,Test Evaluation
2016-05-22 22:10:00,60.0,68.82,Test Evaluation
2016-05-22 22:20:00,80.0,64.19,Test Evaluation
2016-05-22 22:30:00,100.0,62.54,Test Evaluation
2016-05-22 22:40:00,80.0,68.15,Test Evaluation
2016-05-22 22:50:00,70.0,69.72,Test Evaluation
2016-05-22 23:00:00,60.0,69.38,Test Evaluation
2016-05-22 23:10:00,60.0,76.07,Test Evaluation
2016-05-22 23:20:00,60.0,86.24,Test Evaluation
2016-05-22 23:30:00,60.0,65.41,Test Evaluation
2016-05-22 23:40:00,60.0,60.44,Test Evaluation
2016-05-22 23:50:00,60.0,59.48,Test Evaluation
2016-05-23 00:00:00,60.0,53.65,Test Evaluation
2016-05-23 00:10:00,60.0,53.22,Test Evaluation
2016-05-23 00:20:00,60.0,51.99,Test Evaluation
2016-05-23 00:30:00,60.0,53.14,Test Evaluation
2016-05-23 00:40:00,60.0,53.1,Test Evaluation
2016-05-23 00:50:00,50.0,52.93,Test Evaluation
2016-05-23 01:00:00,50.0,52.54,Test Evaluation
2016-05-23 01:10:00,50.0,51.94,Test Evaluation
2016-05-23 01:20:00,50.0,49.7,Test Evaluation
2016-05-23 01:30:00,50.0,47.65,Test Evaluation
2016-05-23 01:40:00,50.0,46.74,Test Evaluation
2016-05-23 01:50:00,60.0,48.56,Test Evaluation
2016-05-23 02:00:00,50.0,50.08,Test Evaluation
2016-05-23 02:10:00,60.0,51.61,Test Evaluation
2016-05-23 02:20:00,60.0,52.36,Test Evaluation
2016-05-23 02:30:00,60.0,55.64,Test Evaluation
2016-05-23 02:40:00,60.0,57.21,Test Evaluation
2016-05-23 02:50:00,60.0,56.32,Test Evaluation
2016-05-23 03:00:00,50.0,59.32,Test Evaluation
2016-05-23 03:10:00,60.0,56.0,Test Evaluation
2016-05-23 03:20:00,50.0,57.33,Test Evaluation
2016-05-23 03:30:00,50.0,55.66,Test Evaluation
2016-05-23 03:40:00,50.0,54.7,Test Evaluation
2016-05-23 03:50:00,50.0,52.4,Test Evaluation
2016-05-23 04:00:00,50.0,53.99,Test Evaluation
2016-05-23 04:10:00,50.0,51.18,Test Evaluation
2016-05-23 04:20:00,40.0,54.3,Test Evaluation
2016-05-23 04:30:00,50.0,51.7,Test Evaluation
2016-05-23 04:40:00,50.0,52.57,Test Evaluation
2016-05-23 04:50:00,60.0,53.24,Test Evaluation
2016-05-23 05:00:00,90.0,55.32,Test Evaluation
2016-05-23 05:10:00,60.0,60.4,Test Evaluation
2016-05-23 05:20:00,70.0,61.59,Test Evaluation
2016-05-23 05:30:00,70.0,73.84,Test Evaluation
2016-05-23 05:40:00,50.0,67.11,Test Evaluation
2016-05-23 05:50:00,60.0,65.36,Test Evaluation
2016-05-23 06:00:00,60.0,59.32,Test Evaluation
2016-05-23 06:10:00,60.0,61.29,Test Evaluation
2016-05-23 06:20:00,50.0,70.19,Test Evaluation
2016-05-23 06:30:00,80.0,58.08,Test Evaluation
2016-05-23 06:40:00,50.0,63.3,Test Evaluation
2016-05-23 06:50:00,60.0,61.17,Test Evaluation
2016-05-23 07:00:00,60.0,61.19,Test Evaluation
2016-05-23 07:10:00,50.0,61.1,Test Evaluation
2016-05-23 07:20:00,70.0,61.49,Test Evaluation
2016-05-23 07:30:00,50.0,56.86,Test Evaluation
2016-05-23 07:40:00,60.0,61.43,Test Evaluation
2016-05-23 07:50:00,50.0,68.19,Test Evaluation
2016-05-23 08:00:00,50.0,55.66,Test Evaluation
2016-05-23 08:10:00,50.0,55.36,Test Evaluation
2016-05-23 08:20:00,50.0,52.17,Test Evaluation
2016-05-23 08:30:00,50.0,60.76,Test Evaluation
2016-05-23 08:40:00,60.0,79.25,Test Evaluation
2016-05-23 08:50:00,50.0,68.62,Test Evaluation
2016-05-23 09:00:00,60.0,54.9,Test Evaluation
2016-05-23 09:10:00,50.0,55.77,Test Evaluation
2016-05-23 09:20:00,60.0,65.33,Test Evaluation
2016-05-23 09:30:00,50.0,59.6,Test Evaluation
2016-05-23 09:40:00,60.0,58.91,Test Evaluation
2016-05-23 09:50:00,50.0,65.23,Test Evaluation
2016-05-23 10:00:00,50.0,76.11,Test Evaluation
2016-05-23 10:10:00,50.0,68.47,Test Evaluation
2016-05-23 10:20:00,40.0,63.27,Test Evaluation
2016-05-23 10:30:00,60.0,65.97,Test Evaluation
2016-05-23 10:40:00,50.0,81.91,Test Evaluation
2016-05-23 10:50:00,60.0,70.16,Test Evaluation
2016-05-23 11:00:00,50.0,83.35,Test Evaluation
2016-05-23 11:10:00,60.0,78.58,Test Evaluation
2016-05-23 11:20:00,50.0,78.93,Test Evaluation
2016-05-23 11:30:00,60.0,71.43,Test Evaluation
2016-05-23 11:40:00,60.0,72.67,Test Evaluation
2016-05-23 11:50:00,60.0,70.26,Test Evaluation
2016-05-23 12:00:00,40.0,81.57,Test Evaluation
2016-05-23 12:10:00,50.0,85.17,Test Evaluation
2016-05-23 12:20:00,60.0,66.96,Test Evaluation
2016-05-23 12:30:00,60.0,72.21,Test Evaluation
2016-05-23 12:40:00,80.0,64.43,Test Evaluation
2016-05-23 12:50:00,80.0,67.03,Test Evaluation
2016-05-23 13:00:00,50.0,77.33,Test Evaluation
2016-05-23 13:10:00,60.0,89.37,Test Evaluation
2016-05-23 13:20:00,60.0,91.05,Test Evaluation
2016-05-23 13:30:00,50.0,91.73,Test Evaluation
2016-05-23 13:40:00,60.0,84.67,Test Evaluation
2016-05-23 13:50:00,60.0,65.99,Test Evaluation
2016-05-23 14:00:00,60.0,68.48,Test Evaluation
2016-05-23 14:10:00,50.0,66.75,Test Evaluation
2016-05-23 14:20:00,60.0,64.11,Test Evaluation
2016-05-23 14:30:00,40.0,66.49,Test Evaluation
2016-05-23 14:40:00,70.0,65.03,Test Evaluation
2016-05-23 14:50:00,70.0,63.72,Test Evaluation
2016-05-23 15:00:00,70.0,66.05,Test Evaluation
2016-05-23 15:10:00,70.0,67.08,Test Evaluation
2016-05-23 15:20:00,80.0,76.53,Test Evaluation
2016-05-23 15:30:00,60.0,77.74,Test Evaluation
2016-05-23 15:40:00,90.0,74.22,Test Evaluation
2016-05-23 15:50:00,70.0,76.49,Test Evaluation
2016-05-23 16:00:00,70.0,76.16,Test Evaluation
2016-05-23 16:10:00,60.0,76.93,Test Evaluation
2016-05-23 16:20:00,70.0,74.75,Test Evaluation
2016-05-23 16:30:00,100.0,75.7,Test Evaluation
2016-05-23 16:40:00,290.0,74.23,Test Evaluation
2016-05-23 16:50:00,350.0,109.99,Test Evaluation
2016-05-23 17:00:00,270.0,160.51,Test Evaluation
2016-05-23 17:10:00,230.0,205.09,Test Evaluation
2016-05-23 17:20:00,240.0,216.03,Test Evaluation
2016-05-23 17:30:00,590.0,230.85,Test Evaluation
2016-05-23 17:40:00,490.0,288.84,Test Evaluation
2016-05-23 17:50:00,460.0,279.86,Test Evaluation
2016-05-23 18:00:00,160.0,305.0,Test Evaluation
2016-05-23 18:10:00,120.0,280.8,Test Evaluation
2016-05-23 18:20:00,110.0,264.58,Test Evaluation
2016-05-23 18:30:00,120.0,167.13,Test Evaluation
2016-05-23 18:40:00,120.0,120.17,Test Evaluation
2016-05-23 18:50:00,110.0,76.48,Test Evaluation
2016-05-23 19:00:00,170.0,88.61,Test Evaluation
2016-05-23 19:10:00,110.0,103.29,Test Evaluation
2016-05-23 19:20:00,110.0,109.82,Test Evaluation
2016-05-23 19:30:00,110.0,107.95,Test Evaluation
2016-05-23 19:40:00,110.0,106.15,Test Evaluation
2016-05-23 19:50:00,110.0,105.6,Test Evaluation
2016-05-23 20:00:00,110.0,90.53,Test Evaluation
2016-05-23 20:10:00,110.0,94.68,Test Evaluation
2016-05-23 20:20:00,100.0,93.5,Test Evaluation
2016-05-23 20:30:00,110.0,87.91,Test Evaluation
2016-05-23 20:40:00,100.0,87.27,Test Evaluation
2016-05-23 20:50:00,100.0,106.29,Test Evaluation
2016-05-23 21:00:00,80.0,104.58,Test Evaluation
2016-05-23 21:10:00,70.0,101.07,Test Evaluation
2016-05-23 21:20:00,70.0,95.84,Test Evaluation
2016-05-23 21:30:00,60.0,98.46,Test Evaluation
2016-05-23 21:40:00,70.0,83.31,Test Evaluation
2016-05-23 21:50:00,60.0,78.06,Test Evaluation
2016-05-23 22:00:00,60.0,78.22,Test Evaluation
2016-05-23 22:10:00,70.0,77.04,Test Evaluation
2016-05-23 22:20:00,70.0,87.83,Test Evaluation
2016-05-23 22:30:00,70.0,71.69,Test Evaluation
2016-05-23 22:40:00,60.0,59.26,Test Evaluation
2016-05-23 22:50:00,50.0,60.38,Test Evaluation
2016-05-23 23:00:00,70.0,58.86,Test Evaluation
2016-05-23 23:10:00,50.0,59.17,Test Evaluation
2016-05-23 23:20:00,60.0,57.7,Test Evaluation
2016-05-23 23:30:00,60.0,55.96,Test Evaluation
2016-05-23 23:40:00,50.0,58.54,Test Evaluation
2016-05-23 23:50:00,60.0,58.27,Test Evaluation
2016-05-24 00:00:00,60.0,44.26,Test Evaluation
2016-05-24 00:10:00,50.0,47.85,Test Evaluation
2016-05-24 00:20:00,40.0,46.44,Test Evaluation
2016-05-24 00:30:00,50.0,43.52,Test Evaluation
2016-05-24 00:40:00,50.0,44.18,Test Evaluation
2016-05-24 00:50:00,50.0,42.53,Test Evaluation
2016-05-24 01:00:00,50.0,40.6,Test Evaluation
2016-05-24 01:10:00,60.0,41.71,Test Evaluation
2016-05-24 01:20:00,60.0,45.46,Test Evaluation
2016-05-24 01:30:00,60.0,47.53,Test Evaluation
2016-05-24 01:40:00,60.0,48.74,Test Evaluation
2016-05-24 01:50:00,50.0,51.6,Test Evaluation
2016-05-24 02:00:00,60.0,50.84,Test Evaluation
2016-05-24 02:10:00,50.0,50.93,Test Evaluation
2016-05-24 02:20:00,60.0,51.18,Test Evaluation
2016-05-24 02:30:00,50.0,49.84,Test Evaluation
2016-05-24 02:40:00,60.0,51.18,Test Evaluation
2016-05-24 02:50:00,50.0,52.22,Test Evaluation
2016-05-24 03:00:00,50.0,51.07,Test Evaluation
2016-05-24 03:10:00,50.0,52.77,Test Evaluation
2016-05-24 03:20:00,50.0,49.48,Test Evaluation
2016-05-24 03:30:00,50.0,51.02,Test Evaluation
2016-05-24 03:40:00,60.0,47.44,Test Evaluation
2016-05-24 03:50:00,60.0,51.58,Test Evaluation
2016-05-24 04:00:00,50.0,53.76,Test Evaluation
2016-05-24 04:10:00,50.0,53.74,Test Evaluation
2016-05-24 04:20:00,50.0,53.19,Test Evaluation
2016-05-24 04:30:00,60.0,55.77,Test Evaluation
2016-05-24 04:40:00,60.0,54.3,Test Evaluation
2016-05-24 04:50:00,50.0,55.76,Test Evaluation
2016-05-24 05:00:00,90.0,59.48,Test Evaluation
2016-05-24 05:10:00,50.0,63.78,Test Evaluation
2016-05-24 05:20:00,40.0,61.29,Test Evaluation
2016-05-24 05:30:00,60.0,57.31,Test Evaluation
2016-05-24 05:40:00,340.0,55.87,Test Evaluation
2016-05-24 05:50:00,60.0,100.32,Test Evaluation
2016-05-24 06:00:00,70.0,93.56,Test Evaluation
2016-05-24 06:10:00,70.0,97.92,Test Evaluation
2016-05-24 06:20:00,70.0,102.96,Test Evaluation
2016-05-24 06:30:00,70.0,104.34,Test Evaluation
2016-05-24 06:40:00,80.0,44.99,Test Evaluation
2016-05-24 06:50:00,70.0,69.49,Test Evaluation
2016-05-24 07:00:00,90.0,69.21,Test Evaluation
2016-05-24 07:10:00,70.0,93.88,Test Evaluation
2016-05-24 07:20:00,80.0,97.96,Test Evaluation
2016-05-24 07:30:00,120.0,95.94,Test Evaluation
2016-05-24 07:40:00,400.0,81.19,Test Evaluation
2016-05-24 07:50:00,210.0,129.51,Test Evaluation
2016-05-24 08:00:00,60.0,147.01,Test Evaluation
2016-05-24 08:10:00,60.0,147.51,Test Evaluation
2016-05-24 08:20:00,60.0,141.89,Test Evaluation
2016-05-24 08:30:00,50.0,129.9,Test Evaluation
2016-05-24 08:40:00,60.0,56.75,Test Evaluation
2016-05-24 08:50:00,50.0,46.07,Test Evaluation
2016-05-24 09:00:00,30.0,56.87,Test Evaluation
2016-05-24 09:10:00,30.0,51.89,Test Evaluation
2016-05-24 09:20:00,30.0,47.25,Test Evaluation
2016-05-24 09:30:00,30.0,44.11,Test Evaluation
2016-05-24 09:40:00,60.0,39.26,Test Evaluation
2016-05-24 09:50:00,50.0,41.67,Test Evaluation
2016-05-24 10:00:00,60.0,46.72,Test Evaluation
2016-05-24 10:10:00,60.0,52.04,Test Evaluation
2016-05-24 10:20:00,60.0,58.06,Test Evaluation
2016-05-24 10:30:00,60.0,65.13,Test Evaluation
2016-05-24 10:40:00,70.0,62.1,Test Evaluation
2016-05-24 10:50:00,90.0,67.47,Test Evaluation
2016-05-24 11:00:00,90.0,73.91,Test Evaluation
2016-05-24 11:10:00,100.0,78.06,Test Evaluation
2016-05-24 11:20:00,110.0,85.26,Test Evaluation
2016-05-24 11:30:00,100.0,92.79,Test Evaluation
2016-05-24 11:40:00,110.0,98.97,Test Evaluation
2016-05-24 11:50:00,100.0,100.01,Test Evaluation
2016-05-24 12:00:00,170.0,101.11,Test Evaluation
2016-05-24 12:10:00,180.0,110.81,Test Evaluation
2016-05-24 12:20:00,110.0,121.72,Test Evaluation
2016-05-24 12:30:00,100.0,124.17,Test Evaluation
2016-05-24 12:40:00,110.0,120.97,Test Evaluation
2016-05-24 12:50:00,100.0,124.42,Test Evaluation
2016-05-24 13:00:00,110.0,107.44,Test Evaluation
2016-05-24 13:10:00,100.0,97.14,Test Evaluation
2016-05-24 13:20:00,110.0,99.59,Test Evaluation
2016-05-24 13:30:00,110.0,100.51,Test Evaluation
2016-05-24 13:40:00,140.0,99.49,Test Evaluation
2016-05-24 13:50:00,140.0,106.51,Test Evaluation
2016-05-24 14:00:00,150.0,111.15,Test Evaluation
2016-05-24 14:10:00,150.0,120.88,Test Evaluation
2016-05-24 14:20:00,150.0,127.38,Test Evaluation
2016-05-24 14:30:00,150.0,131.75,Test Evaluation
2016-05-24 14:40:00,150.0,135.4,Test Evaluation
2016-05-24 14:50:00,150.0,135.29,Test Evaluation
2016-05-24 15:00:00,160.0,134.14,Test Evaluation
2016-05-24 15:10:00,140.0,135.09,Test Evaluation
2016-05-24 15:20:00,140.0,147.52,Test Evaluation
2016-05-24 15:30:00,140.0,169.15,Test Evaluation
2016-05-24 15:40:00,140.0,161.14,Test Evaluation
2016-05-24 15:50:00,130.0,157.62,Test Evaluation
2016-05-24 16:00:00,140.0,153.56,Test Evaluation
2016-05-24 16:10:00,140.0,153.58,Test Evaluation
2016-05-24 16:20:00,140.0,150.78,Test Evaluation
2016-05-24 16:30:00,150.0,163.95,Test Evaluation
2016-05-24 16:40:00,140.0,163.27,Test Evaluation
2016-05-24 16:50:00,140.0,168.74,Test Evaluation
2016-05-24 17:00:00,150.0,164.12,Test Evaluation
2016-05-24 17:10:00,150.0,159.04,Test Evaluation
2016-05-24 17:20:00,150.0,171.15,Test Evaluation
2016-05-24 17:30:00,130.0,179.76,Test Evaluation
2016-05-24 17:40:00,160.0,178.73,Test Evaluation
2016-05-24 17:50:00,480.0,187.54,Test Evaluation
2016-05-24 18:00:00,260.0,190.97,Test Evaluation
2016-05-24 18:10:00,100.0,188.2,Test Evaluation
2016-05-24 18:20:00,110.0,182.18,Test Evaluation
2016-05-24 18:30:00,110.0,180.33,Test Evaluation
2016-05-24 18:40:00,120.0,171.54,Test Evaluation
2016-05-24 18:50:00,120.0,93.52,Test Evaluation
2016-05-24 19:00:00,110.0,91.95,Test Evaluation
2016-05-24 19:10:00,160.0,105.95,Test Evaluation
2016-05-24 19:20:00,110.0,115.88,Test Evaluation
2016-05-24 19:30:00,110.0,118.33,Test Evaluation
2016-05-24 19:40:00,120.0,114.96,Test Evaluation
2016-05-24 19:50:00,130.0,112.14,Test Evaluation
2016-05-24 20:00:00,120.0,114.46,Test Evaluation
2016-05-24 20:10:00,100.0,102.05,Test Evaluation
2016-05-24 20:20:00,90.0,100.02,Test Evaluation
2016-05-24 20:30:00,110.0,97.41,Test Evaluation
2016-05-24 20:40:00,80.0,94.09,Test Evaluation
2016-05-24 20:50:00,80.0,85.34,Test Evaluation
2016-05-24 21:00:00,80.0,88.83,Test Evaluation
2016-05-24 21:10:00,90.0,76.01,Test Evaluation
2016-05-24 21:20:00,80.0,78.94,Test Evaluation
2016-05-24 21:30:00,70.0,82.08,Test Evaluation
2016-05-24 21:40:00,60.0,95.05,Test Evaluation
2016-05-24 21:50:00,80.0,91.51,Test Evaluation
2016-05-24 22:00:00,60.0,103.23,Test Evaluation
2016-05-24 22:10:00,70.0,90.02,Test Evaluation
2016-05-24 22:20:00,60.0,86.56,Test Evaluation
2016-05-24 22:30:00,60.0,86.03,Test Evaluation
2016-05-24 22:40:00,70.0,84.68,Test Evaluation
2016-05-24 22:50:00,50.0,82.58,Test Evaluation
2016-05-24 23:00:00,70.0,73.7,Test Evaluation
2016-05-24 23:10:00,50.0,63.23,Test Evaluation
2016-05-24 23:20:00,60.0,62.39,Test Evaluation
2016-05-24 23:30:00,60.0,63.16,Test Evaluation
2016-05-24 23:40:00,50.0,60.32,Test Evaluation
2016-05-24 23:50:00,60.0,63.15,Test Evaluation
2016-05-25 00:00:00,60.0,48.33,Test Evaluation
2016-05-25 00:10:00,50.0,52.07,Test Evaluation
2016-05-25 00:20:00,60.0,48.6,Test Evaluation
2016-05-25 00:30:00,50.0,48.94,Test Evaluation
2016-05-25 00:40:00,50.0,49.49,Test Evaluation
2016-05-25 00:50:00,50.0,47.48,Test Evaluation
2016-05-25 01:00:00,50.0,47.11,Test Evaluation
2016-05-25 01:10:00,50.0,47.97,Test Evaluation
2016-05-25 01:20:00,50.0,46.96,Test Evaluation
2016-05-25 01:30:00,50.0,45.95,Test Evaluation
2016-05-25 01:40:00,70.0,47.65,Test Evaluation
2016-05-25 01:50:00,50.0,50.11,Test Evaluation
2016-05-25 02:00:00,60.0,50.9,Test Evaluation
2016-05-25 02:10:00,50.0,50.89,Test Evaluation
2016-05-25 02:20:00,50.0,51.46,Test Evaluation
2016-05-25 02:30:00,60.0,49.55,Test Evaluation
2016-05-25 02:40:00,60.0,47.04,Test Evaluation
2016-05-25 02:50:00,60.0,50.5,Test Evaluation
2016-05-25 03:00:00,40.0,48.8,Test Evaluation
2016-05-25 03:10:00,50.0,50.14,Test Evaluation
2016-05-25 03:20:00,50.0,48.58,Test Evaluation
2016-05-25 03:30:00,50.0,48.42,Test Evaluation
2016-05-25 03:40:00,50.0,48.04,Test Evaluation
2016-05-25 03:50:00,50.0,46.47,Test Evaluation
2016-05-25 04:00:00,50.0,50.16,Test Evaluation
2016-05-25 04:10:00,60.0,49.42,Test Evaluation
2016-05-25 04:20:00,60.0,51.65,Test Evaluation
2016-05-25 04:30:00,50.0,53.0,Test Evaluation
2016-05-25 04:40:00,50.0,53.22,Test Evaluation
2016-05-25 04:50:00,60.0,52.91,Test Evaluation
2016-05-25 05:00:00,60.0,59.61,Test Evaluation
2016-05-25 05:10:00,80.0,55.93,Test Evaluation
2016-05-25 05:20:00,50.0,66.09,Test Evaluation
2016-05-25 05:30:00,50.0,56.82,Test Evaluation
2016-05-25 05:40:00,50.0,75.17,Test Evaluation
2016-05-25 05:50:00,40.0,59.21,Test Evaluation
2016-05-25 06:00:00,30.0,58.82,Test Evaluation
2016-05-25 06:10:00,50.0,55.19,Test Evaluation
2016-05-25 06:20:00,50.0,53.72,Test Evaluation
2016-05-25 06:30:00,50.0,54.83,Test Evaluation
2016-05-25 06:40:00,80.0,55.02,Test Evaluation
2016-05-25 06:50:00,70.0,61.71,Test Evaluation
2016-05-25 07:00:00,70.0,69.69,Test Evaluation
2016-05-25 07:10:00,90.0,69.86,Test Evaluation
2016-05-25 07:20:00,50.0,75.75,Test Evaluation
2016-05-25 07:30:00,60.0,76.72,Test Evaluation
2016-05-25 07:40:00,60.0,86.5,Test Evaluation
2016-05-25 07:50:00,60.0,86.42,Test Evaluation
2016-05-25 08:00:00,70.0,87.05,Test Evaluation
2016-05-25 08:10:00,110.0,93.31,Test Evaluation
2016-05-25 08:20:00,60.0,95.99,Test Evaluation
2016-05-25 08:30:00,110.0,95.48,Test Evaluation
2016-05-25 08:40:00,70.0,101.75,Test Evaluation
2016-05-25 08:50:00,80.0,103.27,Test Evaluation
2016-05-25 09:00:00,100.0,113.02,Test Evaluation
2016-05-25 09:10:00,110.0,99.51,Test Evaluation
2016-05-25 09:20:00,70.0,117.61,Test Evaluation
2016-05-25 09:30:00,90.0,104.04,Test Evaluation
2016-05-25 09:40:00,80.0,112.85,Test Evaluation
2016-05-25 09:50:00,90.0,122.07,Test Evaluation
2016-05-25 10:00:00,50.0,105.21,Test Evaluation
2016-05-25 10:10:00,100.0,90.85,Test Evaluation
2016-05-25 10:20:00,70.0,81.56,Test Evaluation
2016-05-25 10:30:00,120.0,89.88,Test Evaluation
2016-05-25 10:40:00,80.0,88.46,Test Evaluation
2016-05-25 10:50:00,50.0,92.58,Test Evaluation
2016-05-25 11:00:00,60.0,97.87,Test Evaluation
2016-05-25 11:10:00,50.0,86.55,Test Evaluation
2016-05-25 11:20:00,50.0,86.17,Test Evaluation
2016-05-25 11:30:00,50.0,73.04,Test Evaluation
2016-05-25 11:40:00,50.0,69.54,Test Evaluation
2016-05-25 11:50:00,40.0,72.1,Test Evaluation
2016-05-25 12:00:00,60.0,72.18,Test Evaluation
2016-05-25 12:10:00,60.0,75.29,Test Evaluation
2016-05-25 12:20:00,60.0,73.72,Test Evaluation
2016-05-25 12:30:00,50.0,72.42,Test Evaluation
